date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2015-10-17 21:05:01,Ol4Gr0m,LegiaWarszawa,0,0,1,"Cholera nie mogę, odkładam na Księgę Stulecia... https://twitter.com/LegiaWarszawa/status/655448542639738881 …",,,,655489718570852352,https://twitter.com/Ol4Gr0m/status/655489718570852352
2015-10-17 21:04:39,Libertea2012,,0,2,1,"Haiti’s Earthquake Was Devastating. The Cholera Epidemic Was Worse. http://www.thenation.com/article/haitis-earthquake-was-devastating-the-cholera-epidemic-was-worse/ … #UniteBluepic.twitter.com/ZCwM3MnmSC",,,#UniteBluepic,655489624052072448,https://twitter.com/Libertea2012/status/655489624052072448
2015-10-17 21:04:10,GlobalPress,,0,1,0,"NGOs Fight Cholera as Goma Residents Dream of Clean, Running Water http://buff.ly/1LgDdqY #africapic.twitter.com/XehDzlPRwA",,,#africapic,655489502329311232,https://twitter.com/GlobalPress/status/655489502329311232
2015-10-17 21:00:21,jasna_cholera,,0,0,0,"tak mega mi sie chce spać ,ale nie trzeba pomagać :** #telethon7",,,#telethon7,655488542957830144,https://twitter.com/jasna_cholera/status/655488542957830144
2015-10-17 20:58:01,datbeardyman,oceanclub,0,0,1,"@oceanclub Send a child up a chimney in the morning-sex with an emaciated prostitute in the evening-die of cholera that night #nostalgia",,@oceanclub,#nostalgia,655487955834904576,https://twitter.com/datbeardyman/status/655487955834904576
2015-10-17 20:57:05,charlie_StorM,akichuuuuuu,0,0,1,"@_soleiljaune cancer ou choléra?",,@_soleiljaune,,655487718382804996,https://twitter.com/charlie_StorM/status/655487718382804996
2015-10-17 20:55:40,cholera_jasna,,1,1,1,"@luuvsiemano bo ja z kol spamowalysmy mu ze go kochamy i ze dziekujemy ze nas przytulil i wgl i wyslal to pic.twitter.com/B3Le98o2Y4",,@luuvsiemano,,655487365427941376,https://twitter.com/cholera_jasna/status/655487365427941376
2015-10-17 20:54:51,getoutdude,,0,0,0,"#100faktowomojejdziewczynie 1-100 nie mam jej bo jestem życiowym nieudacznikiem i człowiekiem który wstydzi sie jak cholera",,,#100faktowomojejdziewczynie,655487160095789056,https://twitter.com/getoutdude/status/655487160095789056
2015-10-17 20:54:30,sweetadelinevt,,0,0,0,"#Haiti’s Earthquake Was Devastating. The Cholera Epidemic Was Worse. via @thenation http://www.thenation.com/article/haitis-earthquake-was-devastating-the-cholera-epidemic-was-worse/ …",,@thenation,#Haiti,655487071193272320,https://twitter.com/sweetadelinevt/status/655487071193272320
2015-10-17 20:50:34,cholera_jasna,,0,0,0,"@luuvsiemano ty stalkerko Tak gdjidnskdhald Dodal mnie i odczytal raz my story",,@luuvsiemano,,655486081022980096,https://twitter.com/cholera_jasna/status/655486081022980096
2015-10-17 20:48:59,cholera_jasna,,0,0,0,"@luuvsiemano aw #speedwayfamily laczmy sie",,@luuvsiemano,#speedwayfamily,655485683025518592,https://twitter.com/cholera_jasna/status/655485683025518592
2015-10-17 20:44:53,mcichecki_,c0p0x,1,0,0,"@c0p0x o cholera, nie wiedziałem o tej wadzie, masz coś takiego?",,@c0p0x,,655484651469979648,https://twitter.com/mcichecki_/status/655484651469979648
2015-10-17 20:44:24,jan2137,MicGornicki,0,0,0,"@michalgornicki dżuma czy cholera",,@michalgornicki,,655484530111946752,https://twitter.com/jan2137/status/655484530111946752
2015-10-17 20:44:04,cholera_jasna,,0,0,0,"@luuvsiemano o jejku a ty skad jestes??",,@luuvsiemano,,655484443008831488,https://twitter.com/cholera_jasna/status/655484443008831488
2015-10-17 20:43:15,DanielWaszczyk,sport_tvppl,0,0,0,"@sport_tvppl @arekmilik9 cholera dobry jest",,@sport_tvppl @arekmilik9,,655484240226861056,https://twitter.com/DanielWaszczyk/status/655484240226861056
2015-10-17 20:41:26,cholera_jasna,,0,0,0,"@luuvsiemano Taaak a co?",,@luuvsiemano,,655483782854778881,https://twitter.com/cholera_jasna/status/655483782854778881
2015-10-17 20:40:12,cholera_jasna,,0,0,0,"@luuvsiemano dziekuje twoje tez xx",,@luuvsiemano,,655483470718873600,https://twitter.com/cholera_jasna/status/655483470718873600
2015-10-17 20:39:00,arixsocks,,0,0,0,"cholera nie wiem jakiego kolczyka do nosa sobie kupic",,,,655483168217300993,https://twitter.com/arixsocks/status/655483168217300993
2015-10-17 20:38:46,httpsmyidols,,0,22,0,"O CHOLERA, JUSTIN TY CHODZĄCY SEKSIE #EMABiggestFansJustinBieberpic.twitter.com/qnXoKijc9T",,,#EMABiggestFansJustinBieberpic,655483108729462785,https://twitter.com/httpsmyidols/status/655483108729462785
2015-10-17 20:38:34,SelinaDavis73,patiencemosher,0,0,0,"Hee hee! Quite happy to run from cholera AND depression and PTSD. =) #ILoveModernTechnology #MedicatedAndMightyhttps://twitter.com/fortyfs/status/655454231818805250 …",,,#ILoveModernTechnology #MedicatedAndMightyhttps,655483061459546112,https://twitter.com/SelinaDavis73/status/655483061459546112
